Index,ProductId,ProductName,Branch,level_1,level_2,level_3,PricePerItem,PriceMode,HasMultiBuyDeal,MultiBuyDeal,MultiBuyBasePrice,MultiBuyPrice,MultiBuyQuantity,PromoBadgeImageLabel
0,5000961-EA-000NW,Johnson's Baby Lotion,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,4.89,ea,FALSE,,4.89,,,
1,5000962-EA-000NW,Johnson's Baby Oil,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,4.89,ea,FALSE,,4.89,,,
2,5000963-EA-000NW,SMA Balanced Nutrition From Birth Infant Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,17.99,ea,FALSE,,17.99,17.99,1,Saver
3,5000965-EA-000NW,Johnson's Baby Powder,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,2.99,ea,FALSE,,2.99,2.99,1,Saver
4,5000966-EA-000NW,Johnson's Baby Powder,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,4.89,ea,FALSE,,4.89,,,
5,5001100-EA-000NW,Vaseline White Petroleum Jelly,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,3.49,ea,FALSE,,3.49,,,
6,5001110-EA-000NW,Vaseline White Petroleum Jelly,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,5.29,ea,FALSE,,5.29,,,
7,5001289-EA-000NW,Bonjela Sugar Free Teething & Mouth Ulcer Gel,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Health,8.99,ea,FALSE,,8.99,,,
8,5001402-EA-000NW,Johnson's Nursing Pads Ivory,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,6.99,ea,FALSE,,6.99,6.99,1,Club Deal
9,5001456-EA-000NW,Johnson's Baby Soap Twin Pack,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,2.49,ea,FALSE,,2.49,,,
10,5001641-EA-000NW,Friends Odourised Nappy Bags,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,2.39,ea,FALSE,,2.39,,,
11,5002114-EA-000NW,Huggies Fragrance Free Thick Baby Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,3.49,ea,FALSE,,3.49,3.49,1,Saver
12,5002115-EA-000NW,Huggies Fragrance Free Thick & Soft Baby Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,6.99,ea,FALSE,,6.99,,,
13,5002485-EA-000NW,Farex Teething Rusks 6+Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,4.19,ea,FALSE,,4.19,,,
14,5003068-EA-000NW,Johnson's Baby Bath,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,4.89,ea,FALSE,,4.89,,,
15,5004912-EA-000NW,Pams Fragrance Free Thick Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,2.19,ea,TRUE,Buy 2 for 4.00.,2.19,4,2,Multibuy Super Saver
16,5004920-EA-000NW,Pams Baby Scented Thick Wipes Travel Pack,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,1.29,ea,FALSE,,1.29,,,
17,5005844-EA-000NW,Silk Fragrance Free With Baby Lotion Quality Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,2.19,ea,FALSE,,2.19,2.19,1,Store Saver
18,5006109-EA-000NW,Pams Overhead Bibs,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,6.99,ea,FALSE,,6.99,,,
19,5006653-EA-000NW,Karicare Goat Milk Stage 1 0-6 Months Infant Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,45.99,ea,FALSE,,45.99,,,
20,5006654-EA-000NW,Karicare Goat Milk Stage 2 6-12 Months Follow On Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,45.99,ea,FALSE,,45.99,,,
21,5006655-EA-000NW,Karicare Gold +1 From Birth Infant Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,27.99,ea,FALSE,,27.99,,,
22,5006656-EA-000NW,Karicare Gold + 2 From 6 Months Follow On Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,27.99,ea,FALSE,,27.99,,,
23,5006657-EA-000NW,Karicare Gold + Toddler Stage 3 From 1 Year Nutritional Supplement,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,24.99,ea,FALSE,,24.99,,,
24,5006658-EA-000NW,Karicare Gold Plus Junior Stage 4 From 2 Years Nutritional Supplement,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,24.99,ea,FALSE,,24.99,,,
25,5006797-EA-000NW,Huggies Little Swimmers Medium 7-12kg Disposable Swim Pants,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,13.49,ea,FALSE,,13.49,,,
26,5006798-EA-000NW,Huggies Little Swimmers Medium 11-15kg Disposable Swim Pants,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,13.49,ea,FALSE,,13.49,,,
27,5006799-EA-000NW,Huggies Little Swimmers Large 14kg+ Disposable Swim Pants,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,13.49,ea,FALSE,,13.49,,,
28,5006820-EA-000NW,Farex Pear & Banana Baby Rice Cereal 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,3.59,ea,FALSE,,3.59,,,
29,5006821-EA-000NW,Wattie's For Baby Vanilla Custard 6-7 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
30,5006822-EA-000NW,Wattie's For Baby Apple & Peach 4-6 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
31,5007447-EA-000NW,Karicare Goat Milk Stage 3 12 Months Toddler Milk Drink,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,45.99,ea,FALSE,,45.99,,,
32,5007487-EA-000NW,S-26 Gold Newborn 1 From Birth Premium Infant Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,26.99,ea,FALSE,,26.99,26.99,1,Saver
33,5007488-EA-000NW,S-26 Gold 2 Follow On From 6 Months Premium Follow On Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,26.99,ea,FALSE,,26.99,26.99,1,Saver
34,5007489-EA-000NW,S-26 Gold Toddler 3 From 12 Months Nutritious Milk Drink,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,20.99,ea,FALSE,,20.99,20.99,1,Saver
35,5007599-EA-000NW,Karicare Soy For All Ages Plant Based Soy Protein Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,26.99,ea,FALSE,,26.99,,,
36,5007649-EA-000NW,Heinz Nurture Original From Birth,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,17.99,ea,FALSE,,17.99,17.99,1,Saver
37,5007650-EA-000NW,Heinz Nurture Original Follow-On Formula From Six Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,17.99,ea,FALSE,,17.99,17.99,1,Saver
38,5007651-EA-000NW,Heinz Nurture Plus Gold+ Premium Infant Formula All Ages,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,21.99,ea,FALSE,,21.99,,,
39,5007797-EA-000NW,Johnson's Pure Cornstarch With Aloe & Vitamin E Baby Powder,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,5.49,ea,FALSE,,5.49,,,
40,5007878-EA-000NW,Aptamil Gold+ 1 From Birth Premium Infant Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,28.49,ea,FALSE,,28.49,,,
41,5007879-EA-000NW,Aptamil Gold+ 2 From 6-12 Months Premium Follow On Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,28.49,ea,FALSE,,28.49,,,
42,5007885-EA-000NW,Aptamil Gold+ 3 From 1 Year Premium Toddler Nutritional Supplement,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,25.49,ea,FALSE,,25.49,,,
43,5007886-EA-000NW,Aptamil Gold+ 4 From 2 Years Premium Junior Nutritional Supplement,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,25.49,ea,FALSE,,25.49,,,
44,5008303-EA-000NW,Ecostore Cleanse & Nourish Baby Body Wash,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,8.49,ea,FALSE,,8.49,,,
45,5008304-EA-000NW,Ecostore Cleanse & Nourish Baby Shampoo,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Hair Care,8.49,ea,FALSE,,8.49,,,
46,5009498-EA-000NW,Farex Original Multigrain Cereal Fine Grains 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,3.59,ea,FALSE,,3.59,,,
47,5009499-EA-000NW,Farex Baby Rice Cereal Smooth 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,3.59,ea,FALSE,,3.59,,,
48,5009508-EA-000NW,Johnson's Baby Conditioning Shampoo,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Hair Care,4.89,ea,FALSE,,4.89,,,
49,5009792-EA-000NW,Wattie's For Baby Beef Brown Rice & Veges 8-9 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.49,ea,FALSE,,1.49,1.49,1,Club Deal
50,5009793-EA-000NW,Wattie's For Baby Pasta Vegetables & Beef 6-7 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.49,ea,FALSE,,1.49,1.49,1,Club Deal
51,5009803-EA-000NW,Wattie's For Baby Pumpkin & Sweetcorn 4-6 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
52,5009804-EA-000NW,Wattie's For Baby Pumpkin Potato & Beef 6-7 Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
53,5009805-EA-000NW,Wattie's For Baby Vege With Chicken & Noodles 6-7 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
54,5009807-EA-000NW,Wattie's For Baby Fruit Salad 4-6 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
55,5009808-EA-000NW,Wattie's For Baby Custard With Banana 6-7 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
56,5009811-EA-000NW,Wattie's For Baby Apples 4-6 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
57,5009812-EA-000NW,Wattie's For Baby Pears 4-6 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,0.99,ea,FALSE,,0.99,0.99,1,Saver
58,5011171-EA-000NW,S-26 Original Newborn 1 From Birth Infant Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,20.99,ea,FALSE,,20.99,,,
59,5011172-EA-000NW,S-26 Original 2 From 6 Months Follow On Formula,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,20.99,ea,FALSE,,20.99,,,
60,5011455-EA-000NW,Johnson's Bedtime Baby Bath,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,5.99,ea,FALSE,,5.99,,,
61,5011456-EA-000NW,Johnson's Baby Bedtime Bath,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,7.99,ea,FALSE,,7.99,7.99,1,Saver
62,5011546-EA-000NW,Wattie's Little Kids Spaghetti Bolognese 1-3 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,2.09,ea,FALSE,,2.09,,,
63,5011549-EA-000NW,Wattie's Little Kids Pumpkin & Chicken Risotto 1-3 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,2.09,ea,FALSE,,2.09,,,
64,5011798-EA-000NW,Wattie's For Baby Alphaghetti Tomato & Beef 8-9 Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.49,ea,FALSE,,1.49,1.49,1,Club Deal
65,5011912-EA-000NW,Wattie's Little Kids Cheesy Ravioli 1-3 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,2.09,ea,FALSE,,2.09,,,
66,5012006-EA-000NW,Ecostore Cleanse & Relax Goat's Milk & Lavender Baby Soap,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,1.79,ea,FALSE,,1.79,1.79,1,Saver
67,5012152-EA-000NW,Philips Avent Bottle Brush,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,11.99,ea,FALSE,,11.99,,,
68,5012153-EA-000NW,Philips Avent Silicone Teats Medium Flow 3+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,9.99,ea,FALSE,,9.99,,,
69,5012154-EA-000NW,Philips Avent Teats Variable Flow 3+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,9.99,ea,FALSE,,9.99,,,
70,5012196-EA-000NW,Curash Baby Care Anti-Rash Baby Powder,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,6.99,ea,FALSE,,6.99,,,
71,5012246-EA-000NW,Colgate Smiles Extra Soft Pepper Pig Toothbrush Ages 5+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Dental Care,3.99,ea,FALSE,,3.99,,,
72,5012247-EA-000NW,Colgate Smiles Extra Soft Minions Toothbrush Ages 5+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Dental Care,3.99,ea,FALSE,,3.99,,,
73,5012368-EA-000NW,Philips Avent Silicone Teats Fast Flow 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,9.99,ea,FALSE,,9.99,,,
74,5012680-EA-000NW,Huggies DryNites Night Time Pants Boys 27-57kg 8-15 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,12.99,ea,FALSE,,12.99,,,
75,5012681-EA-000NW,Huggies DryNites Night Time Pants Girls 27-57kg 8-15 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,12.99,ea,FALSE,,12.99,,,
76,5012682-EA-000NW,Huggies DryNites Night Time Pants Boys 17-30kg 4-6 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,12.99,ea,FALSE,,12.99,,,
77,5012683-EA-000NW,Huggies DryNites Night Time Pants Girls 17-30kg 4-7 Years,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,12.99,ea,FALSE,,12.99,,,
78,5012761-EA-000NW,Huggies Fragrance Free Thick Baby Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,14.99,ea,FALSE,,14.99,,,
79,5012891-EA-000NW,Ecostore Protect & Soothe Baby Nappy Balm,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,8.49,ea,FALSE,,8.49,,,
80,5012928-EA-000NW,Johnson's Bedtime Baby Lotion,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,5.99,ea,FALSE,,5.99,,,
81,5013041-EA-000NW,Ecostore Relax & Soothe Baby Sleepytime Bath,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,8.49,ea,FALSE,,8.49,,,
82,5013100-EA-000NW,Sudocrem Healing Cream,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,10.99,ea,FALSE,,10.99,,,
83,5013103-EA-000NW,Tommee Tippee Fresh Food Feeder 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,8.99,ea,FALSE,,8.99,8.99,1,Saver
84,5013163-EA-000NW,Macleans The Wiggles Milk Teeth Toothbrush,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Dental Care,2.49,ea,FALSE,,2.49,2.49,1,Saver
85,5013258-EA-000NW,Bepanthen Antiseptic Cream,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Health,10.69,ea,FALSE,,10.69,,,
86,5013952-EA-000NW,Milton Anti-Bac Sterilizing Tablets,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,7.69,ea,FALSE,,7.69,,,
87,5014301-EA-000NW,Johnson's Baby Miniatures Pack,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,6.99,ea,FALSE,,6.99,,,
88,5014305-EA-000NW,Bepanthen Nappy Rash Fragrance Free Ointment,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,20.49,ea,FALSE,,20.49,,,
89,5014561-EA-000NW,Huggies Ultra Dry Nappies Girls 16kg+ Junior,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
90,5014562-EA-000NW,Huggies Ultra Dry Nappies Boys 16kg+ Junior,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
91,5014566-EA-000NW,Wattie's For Baby Harvest Vegetables & Chicken 7 Months+,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.49,ea,FALSE,,1.49,1.49,1,Club Deal
92,5014786-EA-000NW,Only Organic Banana & Apple 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
93,5014787-EA-000NW,Only Organic Apple Peach & Apricot 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
94,5014789-EA-000NW,Only Organic Carrot Pumpkin & Apple 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
95,5014790-EA-000NW,Only Organic Sweet Potato & Apple 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
96,5014977-EA-000NW,Huggies Ultra Dry Nappies Boys 6-11kg Crawler,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
97,5015003-EA-000NW,Huggies Ultra Dry Nappies Girls 6-11kg Crawler,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
98,5015071-EA-000NW,Huggies Ultra Dry Nappies Boys 10-15kg Toddler,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
99,5015072-EA-000NW,Huggies Ultra Dry Nappies Girls 10-15kg Toddler,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
100,5015160-EA-000NW,Huggies Ultra Dry Nappies Girls 13-18kg Walker,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
101,5015161-EA-000NW,Huggies Ultra Dry Nappies Boys 13-18kg Walker,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
102,5015605-EA-000NW,Only Organic Pear Banana & Apple 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
103,5015606-EA-000NW,Only Organic Apple Banana & Mango 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
104,5015607-EA-000NW,Only Organic Banana Raspberry & Vanilla 8+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
105,5015608-EA-000NW,Aveeno Baby Lightly Scented Wash & Shampoo,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,11.99,ea,FALSE,,11.99,,,
106,5015609-EA-000NW,Aveeno Baby Soothing Relief Creamy Wash,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,11.99,ea,FALSE,,11.99,,,
107,5015610-EA-000NW,Aveeno Baby Soothing Relief Moisture Cream,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,11.99,ea,FALSE,,11.99,,,
108,5015611-EA-000NW,Only Organic Teething Rusks 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,4.69,ea,FALSE,,4.69,,,
109,5016203-EA-000NW,Huggies Nappies Girls & Boys Up To 5kg Newborn,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,14.99,ea,FALSE,Limit 10 assorted,14.99,14.99,1,Super Saver Club Deal
110,5016994-EA-000NW,Tommee Tippee Bath Toy Float and Squirts Water 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,12.49,ea,FALSE,,12.49,12.49,1,Saver
111,5017304-EA-000NW,Red Seal Kids Bubble Gum Toothpaste,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Dental Care,2.59,ea,FALSE,,2.59,2.59,1,Saver
112,5018082-EA-000NW,Only Organic Mango & Yoghurt Brekkie 8+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
113,5018085-EA-000NW,Only Organic Vanilla Bean Custard 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
114,5018088-EA-000NW,Only Organic Pear & Mango 4+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
115,5018092-EA-000NW,Only Organic Banana Berries & Yoghurt Brekkie 8+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
116,5018097-EA-000NW,Natureland Vegetables & Pasta With NZ Chicken 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.5,ea,FALSE,,1.5,,,Everyday Value
117,5018100-EA-000NW,Natureland Chocolate Custard With NZ Whole Milk 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.5,ea,FALSE,,1.5,,,Everyday Value
118,5018111-EA-000NW,Natureland Mango & NZ Apple 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.5,ea,FALSE,,1.5,,,Everyday Value
119,5018112-EA-000NW,Farex Muesli With Pear & Banana Fine Grains 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,3.59,ea,FALSE,,3.59,,,
120,5018115-EA-000NW,Natureland Pumpkin Potato With NZ Beef  6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.5,ea,FALSE,,1.5,,,Everyday Value
121,5018117-EA-000NW,Natureland Shepherd's Pie With NZ Lamb 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.5,ea,FALSE,,1.5,,,Everyday Value
122,5018164-EA-000NW,Farex Muesli With Apple Pieces To Chew 9+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,3.59,ea,FALSE,,3.59,,,
123,5018185-EA-000NW,Johnson's No More Tangles Hair Detangling Spray,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Hair Care,6.99,ea,FALSE,,6.99,6.99,1,Saver
124,5018206-EA-000NW,Aveeno Baby Fragrance Free Daily Lotion,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,11.99,ea,FALSE,,11.99,,,
125,5018243-EA-000NW,Silk Flushable Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,3.69,ea,FALSE,,3.69,,,
126,5018764-EA-000NW,Only Organic Cauliflower Broccoli & Cheddar 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
127,5018769-EA-000NW,Only Organic Wild Rice Risotto With Spring Lamb 6+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Formula & Toddler Food,1.99,ea,FALSE,,1.99,,,
128,5019106-EA-000NW,Ecostore Bathtime Fun Bubble Bath,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Bathing & Skin Care,12.99,ea,FALSE,,12.99,,,
129,5019372-EA-000NW,Pams Scented Nappy Bags,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nappies & Changing,2.49,ea,FALSE,,2.49,2.49,1,Saver
130,5019676-EA-000NW,Bepanthen Antiseptic Cream,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Health,19.49,ea,FALSE,,19.49,,,
131,5019784-EA-000NW,Huggies Cucumber & Aloe Baby Wipes,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Baby Wipes,14.99,ea,FALSE,,14.99,,,
132,5020558-EA-000NW,Tommee Tippee Closer To Nature Slow Flow 260ml Feeding Bottles Twin Pack 0+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,21.49,ea,FALSE,,21.49,,,
133,5021583-EA-000NW,Philips Avent Drinking Cup 9+ Months,New World Mt Roskill,"Baby, Toddler & Kids",Baby Care,Nursing & Feeding,14.49,ea,FALSE,,14.49,,,
